Date,ALPHA,AUTOBEES,BANKBEES,BFSI,CPSEETF,FINIETF,FMCGIETF,GILT5YBEES,GOLDBEES,HDFCSML250,HEALTHIETF,ICICIB22,INFRAIETF,ITBEES,JUNIORBEES,LIQUIDCASE,LOWVOLIETF,LTGILTBEES,MAKEINDIA,METALIETF,MID150BEES,MOCAPITAL,MODEFENCE,NIFTYBEES,PHARMABEES,PSUBNKBEES,PVTBANIETF,SILVERBEES,TNIDETF
01-Jan-2024,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
08-Jan-2024,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
15-Jan-2024,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
22-Jan-2024,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
29-Jan-2024,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,0.0,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
05-Feb-2024,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,24299.1,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
12-Feb-2024,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,24299.1,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
19-Feb-2024,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,24299.1,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
26-Feb-2024,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,24299.1,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
04-Mar-2024,0.0,17488.5,0.0,0.0,29241.0,0.0,26326.16,0.0,758.01,0.0,1057.16,0.0,0.0,0.0,0.0,0.0,3725.84,0.0,0.0,0.0,24299.1,0.0,0.0,12354.32,0.0,-4486.91,6586.2,0.0,0.0
